date,shadow_nav_index,shadow_daily_return,valid_return,blocker_reason,holdings_count,rebalance_flag
2014-11-20,1.193196262761044,-0.004710332237893522,True,,50,False
2014-11-21,1.1870967272470816,-0.005111929784164859,True,,50,False
2014-11-24,1.1917788478520495,0.0039441778395141736,True,,50,False
2014-11-25,1.1743031426505552,-0.0146635470439761,True,,50,False
2014-11-26,1.1808109698109024,0.005541863019848714,True,,50,False
2014-11-27,1.1920207217698267,0.009493265429876052,True,,50,False
2014-11-28,1.1940618917941488,0.0017123611922547077,True,,50,False
2014-12-01,1.1836911783161568,-0.008685239474822692,True,,50,True
2014-12-02,1.1955392381041476,0.010009418001108328,True,,50,False
2014-12-03,1.217751058988078,0.01857891416358126,True,,50,False
2014-12-04,1.2216975609175367,0.003240811740897298,True,,50,False
2014-12-05,1.2211200082642661,-0.0004727460148457041,True,,50,False
2014-12-08,1.2052569857730309,-0.012990551611535284,True,,50,False
2014-12-09,1.1847502531153173,-0.017014406802679405,True,,50,False
2014-12-10,1.202802944478977,0.015237550121799837,True,,50,False
2014-12-11,1.1925166896282977,-0.008551903616377476,True,,50,False
2014-12-12,1.1755053885249616,-0.014265042369041026,True,,50,False
2014-12-15,1.1739481882052105,-0.0013247070876510891,True,,50,False
2014-12-16,1.1359207303861807,-0.03239279058573108,True,,50,False
2014-12-17,1.1224888563576894,-0.011824657891334467,True,,50,False
2014-12-18,1.16119722737059,0.034484414516597894,True,,50,False
2014-12-19,1.1684792254582763,0.0062711121901106726,True,,50,False
2014-12-22,1.1704177068416646,0.0016589780469806747,True,,50,False
2014-12-23,1.1649993521983062,-0.004629419575323812,True,,50,False
2014-12-24,1.1683487064237168,0.0028749837663777367,True,,50,False
2014-12-26,1.1679420535012794,-0.0003480578359881248,True,,50,False
2014-12-29,1.1785078297996574,0.009046490163363563,True,,50,False
2014-12-30,1.1860197351102668,0.006374081801294729,True,,50,False
2014-12-31,1.2007562432730445,0.012425179553532173,True,,50,False
2015-01-01,1.208352815724382,0.006326490071482338,True,,50,True
2015-01-02,1.223454072221957,0.012497390084304172,True,,50,False
2015-01-05,1.2277530702983346,0.0035138205626061847,True,,50,False
2015-01-06,1.1866559479183416,-0.033473442970097134,True,,50,False
2015-01-07,1.192584838562318,0.004996301290510319,True,,50,False
2015-01-08,1.2167114068763405,0.02023048384809889,True,,50,False
2015-01-09,1.217084822815216,0.00030690592425219876,True,,50,False
2015-01-12,1.2254928537298964,0.006908336014931127,True,,50,False
2015-01-13,1.227412578821888,0.001566492277901732,True,,50,False
2015-01-14,1.2227656007190768,-0.003785995176350143,True,,50,False
2015-01-15,1.2398629955326208,0.013982561174021857,True,,50,False
2015-01-16,1.2454156403029664,0.004478434141798271,True,,50,False
2015-01-19,1.2550117001040233,0.007705106223591773,True,,50,False
2015-01-20,1.2645774794174551,0.007622063852184668,True,,50,False
2015-01-21,1.2634807565983635,-0.0008672642340561421,True,,50,False
2015-01-22,1.2716299377718594,0.006449786536864899,True,,50,False
2015-01-23,1.2593223237297846,-0.00967861299619932,True,,50,False
2015-01-27,1.2632961984341857,0.003155565997298826,True,,50,False
2015-01-28,1.2716309353820112,0.006597611041778029,True,,50,False
2015-01-29,1.2717338950194164,8.096660323397842e-05,True,,50,False
2015-01-30,1.2671223294715184,-0.0036262032221980878,True,,50,False
2015-02-02,1.2864017173310918,0.015215095978629245,True,,50,True
2015-02-03,1.2794195421819248,-0.005427678659861379,True,,50,False
2015-02-04,1.268225188628522,-0.008749556485835641,True,,50,False
2015-02-05,1.253785676949921,-0.011385605496620266,True,,50,False
2015-02-06,1.2323924887824205,-0.017062874908208903,True,,50,False
2015-02-09,1.2110345686013992,-0.0173304530621754,True,,50,False
2015-02-10,1.2216109206666155,0.008733319708148946,True,,50,False
2015-02-11,1.2473516313333144,0.021071120297985413,True,,50,False
2015-02-12,1.2685048043619558,0.01695846824365832,True,,50,False
2015-02-13,1.274367087648902,0.004621411970051392,True,,50,False
2015-02-16,1.2737440291871682,-0.0004889160021255279,True,,50,False
2015-02-18,1.2869628226536325,0.010377904165642882,True,,50,False
2015-02-19,1.2864024354307009,-0.0004354338859424711,True,,50,False
2015-02-20,1.286251026055917,-0.00011769985085041679,True,,50,False
2015-02-23,1.2782654931169046,-0.006208378284835114,True,,50,False
2015-02-24,1.2679979150469416,-0.00803242998050957,True,,50,False
2015-02-25,1.265777536928597,-0.0017510897234104261,True,,50,False
2015-02-26,1.2494846346368798,-0.012871852925476879,True,,50,False
2015-02-27,1.273571898537811,0.019277759192237953,True,,50,False
2015-02-28,1.2722863467085586,-0.0010094065601858881,True,,50,False
2015-03-02,1.3015216035744444,0.022978519687425925,True,,50,True
2015-03-03,1.3292411470047296,0.021297797404328467,True,,50,False
2015-03-04,1.3110359107311234,-0.013695962026626485,True,,50,False
2015-03-05,1.3239881209602677,0.009879371055458996,True,,50,False
2015-03-09,1.3079617081810655,-0.012104649977960902,True,,50,False
2015-03-10,1.3082225927868087,0.0001994589016722781,True,,50,False
2015-03-11,1.3050701505572246,-0.0024097139485022012,True,,50,False
2015-03-12,1.3191801678463713,0.010811692599912881,True,,50,False
2015-03-13,1.3008065618454723,-0.013928048987345565,True,,50,False
2015-03-16,1.2919038806007763,-0.006843970122710319,True,,50,False
2015-03-17,1.3058925295866628,0.010827933251025934,True,,50,False
2015-03-18,1.3131519279509547,0.005558955426898438,True,,50,False
2015-03-19,1.3041254393089996,-0.006873910360121083,True,,50,False
2015-03-20,1.2751138080857864,-0.022246043477677446,True,,50,False
2015-03-23,1.2619130709850328,-0.010352595209184301,True,,50,False
2015-03-24,1.2595528869906822,-0.0018703221708514794,True,,50,False
2015-03-25,1.2501472822125916,-0.0074674155212032245,True,,50,False
2015-03-26,1.2333846478762145,-0.013408527599011788,True,,50,False
2015-03-27,1.2380026917350162,0.0037442041027133666,True,,50,False
2015-03-30,1.281860478994307,0.0354262454775649,True,,50,False
2015-03-31,1.2923282514451881,0.008166077839527164,True,,50,False
2015-04-01,1.326424107175867,0.02638327815905117,True,,50,True
2015-04-06,1.3553719422831894,0.021823966369969083,True,,50,False
2015-04-07,1.3681723213945949,0.009444181860399636,True,,50,False
2015-04-08,1.3912594474769733,0.016874428550670784,True,,50,False
2015-04-09,1.3954213449337567,0.0029914603378478066,True,,50,False
2015-04-10,1.4015173645814403,0.004368587072152819,True,,50,False
2015-04-13,1.3982440825758584,-0.0023355272566026875,True,,50,False
2015-04-15,1.3862530015434562,-0.008575813895319473,True,,50,False
2015-04-16,1.365289982195037,-0.0151220731894387,True,,50,False
2015-04-17,1.343969464468548,-0.015616109401323741,True,,50,False
2015-04-20,1.3127458336132845,-0.0232323960333507,True,,50,False
2015-04-21,1.313831006496946,0.0008266435557253704,True,,50,False
2015-04-22,1.3138555954214948,1.8715439373151455e-05,True,,50,False
2015-04-23,1.3146914660390534,0.0006361967178671879,True,,50,False
2015-04-24,1.2649955825413233,-0.037800415368524076,True,,50,False
2015-04-27,1.219001347919924,-0.03635920572070206,True,,50,False
2015-04-28,1.2390290936091188,0.01642963375173445,True,,50,False
2015-04-29,1.2596752389613235,0.016663164294282495,True,,50,False
2015-04-30,1.2629695740967652,0.002615225761012807,True,,50,False
2015-05-04,1.2873504073770283,0.019304371047655255,True,,50,True
2015-05-05,1.2911295084327463,0.0029355651997018395,True,,50,False
2015-05-06,1.2437119876548224,-0.03672561154262699,True,,50,False
2015-05-07,1.2154261085408757,-0.02274311045862254,True,,50,False
2015-05-08,1.2360429173536096,0.01696261802166199,True,,50,False
2015-05-11,1.257265845029565,0.017170057267424044,True,,50,False
2015-05-12,1.231799370256279,-0.020255441499476334,True,,50,False
2015-05-13,1.250951552028372,0.015548134082994602,True,,50,False
2015-05-14,1.2620839183205614,0.008899118654226656,True,,50,False
2015-05-15,1.2706946654538762,0.006822642304778803,True,,50,False
2015-05-18,1.2857362849840208,0.01183732012030747,True,,50,False
2015-05-19,1.2937579495183977,0.006238965663535545,True,,50,False
2015-05-20,1.2911859187215935,-0.0019880309123987416,True,,50,False
2015-05-21,1.2873275253997416,-0.002988255421552344,True,,50,False
2015-05-22,1.2912529202160403,0.0030492588240742524,True,,50,False
2015-05-25,1.2862233604455398,-0.003895100403458529,True,,50,False
2015-05-26,1.2803373798873483,-0.004576172956579305,True,,50,False
2015-05-27,1.2728505761215192,-0.005847524163113849,True,,50,False
2015-05-28,1.2701719064516335,-0.0021044651431496586,True,,50,False
2015-05-29,1.3027199805436465,0.025624936220593586,True,,50,False
2015-06-01,1.2971828963374188,-0.004250402457108948,True,,50,True
2015-06-02,1.2636868772557104,-0.02582212514232496,True,,50,False
2015-06-03,1.2348395008079351,-0.022827946516641662,True,,50,False
2015-06-04,1.2349687365307425,0.00010465791118829948,True,,50,False
2015-06-05,1.2419362478560945,0.005641852396138347,True,,50,False
2015-06-08,1.2230770055648854,-0.015185354581416788,True,,50,False
2015-06-09,1.21389122970707,-0.007510382270307536,True,,50,False
2015-06-10,1.232177002105516,0.015063765147111718,True,,50,False
2015-06-11,1.2098339473119808,-0.018132991246676333,True,,50,False
2015-06-12,1.2011366369651932,-0.007188846342187083,True,,50,False
2015-06-15,1.205658227564297,0.0037644265106493435,True,,50,False
2015-06-16,1.2132873894578082,0.0063277981430307495,True,,50,False
2015-06-17,1.2350984960255678,0.017976867440703037,True,,50,False
2015-06-18,1.2519823462956445,0.013670043583088765,True,,50,False
2015-06-19,1.2573528924288944,0.004289634074426285,True,,50,False
2015-06-22,1.2793919817082018,0.017528165252583383,True,,50,False
2015-06-23,1.2793105266411038,-6.366701391180563e-05,True,,50,False
2015-06-24,1.2695227335554462,-0.007650834478284074,True,,50,False
2015-06-25,1.2765788726113547,0.005558103741984288,True,,50,False
2015-06-26,1.28294768014904,0.004988965174284488,True,,50,False
2015-06-29,1.2613088923845608,-0.01686646158631,True,,50,False
2015-06-30,1.2829636163295837,0.017168454195295224,True,,50,False
2015-07-01,1.3035481132416473,0.016044489999610168,True,,50,True
2015-07-02,1.320073000762521,0.012676852778206849,True,,50,False
2015-07-03,1.317090728070779,-0.002259172553350619,True,,50,False
2015-07-06,1.3384575561950716,0.016222745835884567,True,,50,False
2015-07-07,1.3454133191912367,0.005196849884383958,True,,50,False
2015-07-08,1.3302463670770628,-0.01127308009949779,True,,50,False
2015-07-09,1.3272192122568518,-0.002275634720854347,True,,50,False
2015-07-10,1.3381189475076158,0.00821246042108581,True,,50,False
2015-07-13,1.3524598729108757,0.010717227664978068,True,,50,False
2015-07-14,1.3640862922309467,0.008596498537917885,True,,50,False
2015-07-15,1.3765745164928103,0.009155010451310508,True,,50,False
2015-07-16,1.3899189711979179,0.009693957388595464,True,,50,False
2015-07-17,1.3991724009107072,0.0066575317731034644,True,,50,False
2015-07-20,1.4025004076026832,0.0023785537006089097,True,,50,False
2015-07-21,1.3711924885120004,-0.02232293047543421,True,,50,False
2015-07-22,1.3795288526275535,0.006079645407480072,True,,50,False
2015-07-23,1.3762070117566028,-0.002407953167941179,True,,50,False
2015-07-24,1.3717703808817097,-0.003223810689083839,True,,50,False
2015-07-27,1.3589642403901472,-0.009335484035842279,True,,50,False
2015-07-28,1.3699715791526892,0.008099800153226866,True,,50,False
2015-07-29,1.3807624940933243,0.007876743652820206,True,,50,False
2015-07-30,1.403311303945063,0.016330694053610983,True,,50,False
2015-07-31,1.4109222787278404,0.0054235826087774,True,,50,False
2015-08-03,1.4205770962586244,0.00684291238174306,True,,50,True
2015-08-04,1.4336331027199087,0.009190635619615417,True,,50,False
2015-08-05,1.4480104571678372,0.01002861500662311,True,,50,False
2015-08-06,1.434274283621471,-0.009486239190035106,True,,50,False
2015-08-07,1.4345090021544227,0.00016364968376825217,True,,50,False
2015-08-10,1.4317202654142942,-0.0019440357194971947,True,,50,False
2015-08-11,1.4195862568524755,-0.00847512524264471,True,,50,False
2015-08-12,1.3907454665548162,-0.020316335240949335,True,,50,False
2015-08-13,1.3794538320464649,-0.00811912372169954,True,,50,False
2015-08-14,1.4013865693098129,0.015899580510650324,True,,50,False
2015-08-17,1.4080419674335178,0.004749152210715701,True,,50,False
2015-08-18,1.4312498036628507,0.01648234695137285,True,,50,False
2015-08-19,1.4355020946514303,0.002971033412683788,True,,50,False
2015-08-20,1.4123441852728074,-0.016132271394731834,True,,50,False
2015-08-21,1.3736012167592422,-0.02743167629927379,True,,50,False
2015-08-24,1.2279877587146182,-0.10600853891799256,True,,50,False
2015-08-25,1.254543718427222,0.021625589932916744,True,,50,False
2015-08-26,1.2545243376071902,-1.5448501114012636e-05,True,,50,False
2015-08-27,1.2869739578976476,0.025866074748577716,True,,50,False
2015-08-28,1.2912673023312489,0.0033359994639010626,True,,50,False
2015-08-31,1.2931448570261257,0.00145404029939189,True,,50,False
2015-09-01,1.263553449807582,-0.022883288796118118,True,,50,True
2015-09-02,1.2674737114859478,0.0031025689328478823,True,,50,False
2015-09-03,1.2838758604611413,0.012940819858081376,True,,50,False
2015-09-04,1.2436681340985667,-0.0313174564619767,True,,50,False
2015-09-07,1.209340347243228,-0.027602047454741707,True,,50,False
2015-09-08,1.2190890642467926,0.008061185608987165,True,,50,False
2015-09-09,1.2466805538235555,0.022632874320638763,True,,50,False
2015-09-10,1.2469758767437595,0.00023688740415361842,True,,50,False
2015-09-11,1.2605324341674697,0.010871547458568775,True,,50,False
2015-09-14,1.2690580373199285,0.006763493680422172,True,,50,False
2015-09-15,1.2611820912847607,-0.006206135419780101,True,,50,False
2015-09-16,1.248247070730734,-0.010256267230094984,True,,50,False
2015-09-18,1.2521044521619191,0.0030902387208702198,True,,50,False
2015-09-21,1.2654036339892745,0.010621463572302314,True,,50,False
2015-09-22,1.2560196059308955,-0.007415837766164168,True,,50,False
2015-09-23,1.26937043924737,0.010629478436030793,True,,50,False
2015-09-24,1.278138651272006,0.006907528136416152,True,,50,False
2015-09-28,1.2800177150375789,0.0014701564370209752,True,,50,False
2015-09-29,1.2814130041880252,0.001090054562569387,True,,50,False
2015-09-30,1.3051452630988194,0.018520382447525074,True,,50,False
2015-10-01,1.3052771170642874,0.00010102627592201152,True,,50,True
2015-10-05,1.328673298429801,0.01792430209619722,True,,50,False
2015-10-06,1.3364060157626674,0.005819878627804531,True,,50,False
2015-10-07,1.3329568283328308,-0.002580942759276783,True,,50,False
2015-10-08,1.324242841816568,-0.006537335891937168,True,,50,False
2015-10-09,1.3212447904924567,-0.002263973970211164,True,,50,False
2015-10-12,1.3183488874975957,-0.002191798988120608,True,,50,False
2015-10-13,1.3151140996766955,-0.0024536659844575093,True,,50,False
2015-10-14,1.3174555985610503,0.0017804530306004818,True,,50,False
2015-10-15,1.3199460818635242,0.0018903736150153172,True,,50,False
2015-10-16,1.3158270729613368,-0.0031205887564529355,True,,50,False
2015-10-19,1.329921767577749,0.010711661817909945,True,,50,False
2015-10-20,1.340071051675349,0.007631489569559502,True,,50,False
2015-10-21,1.341714904143591,0.0012266905297200204,True,,50,False
2015-10-23,1.3403483403210934,-0.001018520267068057,True,,50,False
2015-10-26,1.3355490723694463,-0.0035806124477293366,True,,50,False
2015-10-27,1.332976794878924,-0.0019260074704396946,True,,50,False
2015-10-28,1.3273578128078998,-0.004215363757727353,True,,50,False
2015-10-29,1.320370848370868,-0.005263813848544352,True,,50,False
2015-10-30,1.304381840697632,-0.012109482493470658,True,,50,False
2015-11-02,1.300838442013875,-0.0027165348161101166,True,,50,True
2015-11-03,1.307308847190333,0.004974026725748315,True,,50,False
2015-11-04,1.307194029023248,-8.782788193595348e-05,True,,50,False
2015-11-05,1.2847805738839286,-0.017146234332226062,True,,50,False
2015-11-06,1.2780159716721968,-0.00526518095715145,True,,50,False
2015-11-09,1.2910158183315903,0.010171896867911645,True,,50,False
2015-11-10,1.2767069767792565,-0.01108339754568266,True,,50,False
2015-11-11,1.2926792693724314,0.012510539132063236,True,,50,False
2015-11-13,1.2749661667320258,-0.013702627604606832,True,,50,False
2015-11-16,1.2737647623473585,-0.0009423029536123062,True,,50,False
2015-11-17,1.272069495557642,-0.0013309104159801022,True,,50,False
2015-11-18,1.2649467644370416,-0.0055993254656876434,True,,50,False
2015-11-19,1.2792500057641634,0.011307385993818864,True,,50,False
2015-11-20,1.2898093829677406,0.00825434993628904,True,,50,False
2015-11-23,1.2995384599305737,0.007543034723818787,True,,50,False
2015-11-24,1.3006461403583587,0.000852364483190593,True,,50,False
2015-11-26,1.297726799430933,-0.0022445312655303695,True,,50,False
2015-11-27,1.3005663928398041,0.002188128818882751,True,,50,False
2015-11-30,1.3055686937102942,0.003846247987053797,True,,50,False
2015-12-01,1.3196035606019116,0.010750002630449007,True,,50,True
2015-12-02,1.3206037369605552,0.0007579369960075688,True,,50,False
2015-12-03,1.3144181952127487,-0.004683874181700354,True,,50,False
2015-12-04,1.305705560554309,-0.006628510385942588,True,,50,False
2015-12-07,1.3047485359094968,-0.0007329559387079243,True,,50,False
2015-12-08,1.2890552636516397,-0.012027813655999142,True,,50,False
2015-12-09,1.2566927617466153,-0.025105596957377796,True,,50,False
2015-12-10,1.2742916971279126,0.014004167062152462,True,,50,False
2015-12-11,1.2609459462851187,-0.010473073687032097,True,,50,False
2015-12-14,1.2669786346697174,0.004784256139108711,True,,50,False
2015-12-15,1.2743021434341986,0.005780293814023452,True,,50,False
2015-12-16,1.28040288025289,0.004787512012065065,True,,50,False
2015-12-17,1.3089336045189923,0.022282614875458018,True,,50,False
2015-12-18,1.3079320886909918,-0.0007651387545883903,True,,50,False
2015-12-21,1.3179825029759007,0.0076842019335787715,True,,50,False
2015-12-22,1.319753646434872,0.001343829265542107,True,,50,False
2015-12-23,1.3265511987026861,0.0051506220772161715,True,,50,False
2015-12-24,1.33787993027944,0.008539988194826487,True,,50,False
2015-12-28,1.3423874782384355,0.003369172267988274,True,,50,False
2015-12-29,1.3361976495712027,-0.004611059599092471,True,,50,False
2015-12-30,1.338839344496498,0.0019770240773460124,True,,50,False
2015-12-31,1.3436516225635469,0.003594365587499704,True,,50,False
2016-01-01,1.3512966041184193,0.00568970514863576,True,,50,True
2016-01-04,1.3341452744891569,-0.012692498136226638,True,,50,False
2016-01-05,1.344407221213444,0.007691776091037994,True,,50,False
2016-01-06,1.3439769503635592,-0.00032004503032667664,True,,50,False
2016-01-07,1.302262527990212,-0.03103804895021678,True,,50,False
2016-01-08,1.3259804744790682,0.01821287642013325,True,,50,False
2016-01-11,1.3159550577148207,-0.0075607574600117244,True,,50,False
2016-01-12,1.307683099563303,-0.006285897153571529,True,,50,False
2016-01-13,1.269330247179843,-0.0293288583421073,True,,50,False
2016-01-14,1.2524346899584264,-0.013310607904408411,True,,50,False
2016-01-15,1.2039363195345056,-0.03872327300797673,True,,50,False
2016-01-18,1.130673518742007,-0.06085272086552329,True,,50,False
2016-01-19,1.1554964429319898,0.02195410414988852,True,,50,False
2016-01-20,1.1318478905035434,-0.020466140396278476,True,,50,False
2016-01-21,1.1481769838164861,0.014426932673504478,True,,50,False
2016-01-22,1.174061126215256,0.022543686873718993,True,,50,False
2016-01-25,1.183108666043396,0.007706191463221268,True,,50,False
2016-01-27,1.1878316511735778,0.003992012961900215,True,,50,False
2016-01-28,1.1926929530102484,0.004092584864082038,True,,50,False
2016-01-29,1.2122451248622326,0.01639329871333306,True,,50,False
2016-02-01,1.2201139822508351,0.006491143768878382,True,,50,True
2016-02-02,1.1949642331780244,-0.020612622622695587,True,,50,False
2016-02-03,1.1672154325280995,-0.02322144870907694,True,,50,False
2016-02-04,1.1562600858572587,-0.009385882302046289,True,,50,False
2016-02-05,1.1782319430500399,0.01900252154470161,True,,50,False
2016-02-08,1.1794262330123382,0.0010136289118141129,True,,50,False
2016-02-09,1.1596846222423198,-0.016738317511894585,True,,50,False
2016-02-10,1.1356966832276043,-0.020684881522644805,True,,50,False
2016-02-11,1.062165798240582,-0.06474517894870524,True,,50,False
2016-02-12,1.0521219743753139,-0.009455985009030887,True,,50,False
2016-02-15,1.096631269865956,0.042304311263025474,True,,50,False
2016-02-16,1.0673637668152764,-0.02668855417031557,True,,50,False
2016-02-17,1.0786872502481726,0.010608832513288702,True,,50,False
2016-02-18,1.0851030085771944,0.005947746510905461,True,,50,False
2016-02-19,1.0860972782780556,0.0009162906129667192,True,,50,False
2016-02-22,1.0909802588156294,0.004495896118362097,True,,50,False
2016-02-23,1.0773359655796884,-0.01250645291304664,True,,50,False
2016-02-24,1.0588528154245056,-0.01715634745864758,True,,50,False
2016-02-25,1.0551304947939981,-0.0035154278066636957,True,,50,False
2016-02-26,1.0432585183036827,-0.011251666546357675,True,,50,False
2016-02-29,1.0412745839696036,-0.0019016708699439722,True,,50,False
2016-03-01,1.0836039045188335,0.040651448907798926,True,,50,True
2016-03-02,1.104714949490474,0.019482252586580318,True,,50,False
2016-03-03,1.1213397786681747,0.015048976376547119,True,,50,False
2016-03-04,1.128313592432977,0.006219179857406942,True,,50,False
2016-03-08,1.1324310935393562,0.0036492524188249664,True,,50,False
2016-03-09,1.1367794246708456,0.0038398196201931967,True,,50,False
2016-03-10,1.135634496838675,-0.001007167975882517,True,,50,False
2016-03-11,1.1395022370397023,0.0034057966817617746,True,,50,False
2016-03-14,1.1470094158024566,0.00658812112756979,True,,50,False
2016-03-15,1.1384272959343968,-0.007482170372643093,True,,50,False
2016-03-16,1.133494556394578,-0.004332942083728031,True,,50,False
2016-03-17,1.1352416997421055,0.0015413778016586388,True,,50,False
2016-03-18,1.142393433252413,0.00629974525418886,True,,50,False
2016-03-21,1.130461418283402,-0.010444751012827824,True,,50,False
2016-03-22,1.1243150786667429,-0.005437018475157207,True,,50,False
2016-03-23,1.1277170660011142,0.0030258309249089343,True,,50,False
2016-03-28,1.105159812036299,-0.020002582779742095,True,,50,False
2016-03-29,1.107989420820416,0.0025603616357559034,True,,50,False
2016-03-30,1.127381762507495,0.01750228054769698,True,,50,False
2016-03-31,1.128106089707846,0.0006424861785416791,True,,50,False
2016-04-01,1.1367239157832454,0.00763919825805659,True,,50,True
2016-04-04,1.1439221516864315,0.006332439920758048,True,,50,False
2016-04-05,1.1292559291551274,-0.012820997049215577,True,,50,False
2016-04-06,1.1406105488790577,0.010054956924091973,True,,50,False
2016-04-07,1.1320649504679674,-0.007492126405010513,True,,50,False
2016-04-08,1.142384940959503,0.009116076323420819,True,,50,False
2016-04-11,1.1559917717111925,0.01191089821287461,True,,50,False
2016-04-12,1.1677287275294406,0.010153148236405007,True,,50,False
2016-04-13,1.1807187418979048,0.011124171275590067,True,,50,False
2016-04-18,1.1987413858687312,0.015264129662121428,True,,50,False
2016-04-20,1.2028274850191123,0.003408657779359059,True,,50,False
2016-04-21,1.1951624162491674,-0.006372542085553601,True,,50,False
2016-04-22,1.191769068646509,-0.0028392355352906407,True,,50,False
2016-04-25,1.189533349420797,-0.001875966816500152,True,,50,False
2016-04-26,1.1939053225791272,0.0036753682950201316,True,,50,False
2016-04-27,1.1972603916435902,0.0028101634200066172,True,,50,False
2016-04-28,1.1796523621467618,-0.014706933946638134,True,,50,False
2016-04-29,1.183621076568562,0.0033643084599752626,True,,50,False
2016-05-02,1.1927608953146431,0.007721912803866582,True,,49,True
2016-05-03,1.1886349952680981,-0.0034591174666709357,True,,49,False
2016-05-04,1.1735260404449175,-0.012711181214863032,True,,49,False
2016-05-05,1.1743152350787542,0.0006724986124189147,True,,49,False
2016-05-06,1.1727270253654825,-0.001352456023586579,True,,49,False
2016-05-09,1.1877060137300361,0.012772783470122118,True,,49,False
2016-05-10,1.1844043990474586,-0.002779824842520262,True,,49,False
2016-05-11,1.1836912992744373,-0.0006020745731735166,True,,49,False
2016-05-12,1.1964583747344928,0.01078581507516474,True,,49,False
2016-05-13,1.1893200951466714,-0.005966174618824871,True,,49,False
2016-05-16,1.1905412007231064,0.001026725758202618,True,,49,False
2016-05-17,1.1917658718793342,0.001028667597126498,True,,49,False
2016-05-18,1.1947928096727711,0.0025398762163439947,True,,49,False
2016-05-19,1.1719105530413192,-0.01915165244233341,True,,49,False
2016-05-20,1.1581349272471386,-0.011754844052244695,True,,49,False
2016-05-23,1.1504480630625724,-0.006637278613846553,True,,49,False
2016-05-24,1.1366200128201083,-0.012019708395747064,True,,49,False
2016-05-25,1.1439065758674773,0.006410729148864869,True,,49,False
2016-05-26,1.1530746262231442,0.008014684545994744,True,,49,False
2016-05-27,1.1655522340411257,0.01082116242454445,True,,49,False
2016-05-30,1.1717166888712551,0.005288870502831333,True,,49,False
